1734	ДђЖ°б»Јc gб»Ќi lГ  ngГґi sao vбє­n mб»‡nh. Nбєїu viб»‡c khГґng may mбєЇn liГЄn quan Д‘бєїn vбє­n mб»‡nh xбєЈy ra б»џ lб»Ґc Д‘б»‹a Mu thГ¬ ngб»“i sao vбє­n mб»‡nh sбєЅ cГі phбєЈn б»©ng trЖ°б»›c
1735	ДђГўy lГ  nб»Ѓn vДѓn minh Д‘Ж°б»Јc truyб»Ѓn tб»Ґng lГ  vДѓn tб»± cб»‘ cб»§a Lб»Ґc Дђб»‹a MU. NГЄn vДѓn minh nay cГі hiб»‡u hб»Їu hay khГґng. ДђГЎng lГ  Д‘б»Ѓ tГ i gГўy tranh cГЈi khГґng ngб»«ng giб»Їa cГЎc nhГ  lб»‹ch sб»­ hб»Ќc
1736	ДђГўy lГ  hГІn Д‘ГЎ ma thuбє­t lб»›n cГі hГ¬nh dГЎng nб»Ї thбє§n, tб»“n tбєЎi б»џ vГ№ng trung tГўm cб»§a thГ nh phб»‘ dЖ°б»›i lГІng Д‘бєҐt Kantru. Nhб»Їng ngЖ°б»ќi Kantru nhбє­n cГЎch hГіa hГІn Д‘ГЎ ma thuбє­t nГ y vГ  gб»Ќi tГЄn lГ  Maya
1737	ДђГўy lГ  test server
1738	Chб»‰ huy
1739	ChЖЎi game nhiб»Ѓu cГі hбєЎi cho sб»©c khб»Џe
1740	HГЈy sбєЇp xбєїp chЖЎi game cho hб»Јp lГЅ Д‘б»ѓ Д‘бєЈm bбєЈo sб»©c khб»Џe cб»§a bбєЎn
1741	Hб»‡ thб»‘ng (Esc)
1742	HЖ°б»›ng dбє«n (F1)
1743	BбєЈn Д‘б»“ (M)
1744	Menu (U)
1745	Master
1746	CбєҐp Master: %d
1747	Дђiб»ѓm Master: %d
1748	Kinh nghiб»‡m: %I64d / %I64d
1749	CГўy kб»№ nДѓng (A)
1750	Nhбє­n Д‘Ж°б»Јc %d Д‘iб»ѓm Master
1751	HГІa BГ¬nh: %d
1752	TrГ­ Tuб»‡: %d
1753	SiГЄu NhiГЄn: %d
1754	ThбєҐn BГ­: %d
1755	BбєЈo Hб»™: %d
1756	DЕ©ng MГЈnh: %d
1757	Phбє«n Nб»™: %d
1758	Anh HГ№ng: %d
1759	GiГЎm Hб»™: %d
1760	BбєҐt Diб»‡t: %d
1761	Cuб»“ng Phong: %d
1762	Дђб»©c tin: %d
1763	KiГЄn CЖ°б»ќng: %d
1764	SД© KhГ­: %d
1765	Cб»©u CГЎnh: %d
1766	Chiбєїn ThбєЇng: %d
1767	Quyбєїt ДђoГЎn: %d
1768	ChГ­nh NghД©a: %d
1769	Chinh Phб»Ґc: %d
1770	Vinh Danh: %d
1771	BбєЎn muб»‘n tДѓng thuб»™c tГ­nh nГ y?
1772	Дђiб»ѓm cбєҐp Д‘б»™ Master cбє§n thiбєїt: %d
1773	Дђiб»ѓm hiб»‡n tбєЎi: %d
1774	CбєҐp Д‘б»™: %d
1775	Дђiб»ѓm yГЄu cбє§u: %d
1776	Gia tДѓng: %d%%
1777	Gia tДѓng %d
1778	QuГ ng TrЖ°б»ќng Quб»· %d (GiГ nh cho cбєҐp Master)
1779	Huyбєїt LГўu %d (GiГ nh cho cбєҐp Master)
1780	Phб»Ґc hб»“i nДѓng lЖ°б»Јng Mana/%d 
1781	Phб»Ґc hб»“i mГЎu HP/%d 
1782	Phб»Ґc hб»“i lб»›p bбєЈo vб»‡ SD/%d 
1783	HбєҐp thб»Ґ sГЎt thЖ°ЖЎng Д‘a 5%%
1784	Gia tДѓng sГЎt thЖ°ЖЎng theo tб»«ng cбєҐp Д‘б»™
1785	Hiб»‡u quбєЈ: TДѓng thГЄm lЖ°б»Јng hб»“i phб»Ґc %d%%
1786	Gia tДѓng hiб»‡u quбєЈ mб»—i 2%% vГ  sб»± khГЎc biб»‡t Д‘бєіng cбєҐp tДѓng cЖ°б»ќng
1787	Tб»«ng bЖ°б»›c cГі hiб»‡u lб»±c б»џ GangWa
1788	GiбєЈm %d%%
1789	Tuyб»‡t chiГЄu Pollution(Mana: %d)
1800	GiбєЈi nГ©n Ngб»Ќc
1801	Kбєїt hб»Јp Ngб»Ќc
1802	Ngб»Ќc ЖЇб»›c Nguyб»‡n vГ  Ngб»Ќc TГўm Linh
1803	CГі thб»ѓ kбєїt hб»Јp ngб»Ќc
1804	TrЖ°б»›c tiГЄn hГЈy chб»Ќn loбєЎi Ngб»Ќc Д‘б»ѓ Kбєїt hб»Јp
1805	NhбєҐn nГєt chб»Ќn sб»‘ lЖ°б»Јng cбє§n Kбєїt hб»Јp
1806	Ngб»Ќc ЖЇб»›c Nguyб»‡n
1807	Ngб»Ќc TГўm Linh
1808	Kбєїt hб»Јp %d ngб»Ќc sбєЅ cбє§n %d Zen
1809	%s BбєЎn muб»‘n kбєїt hб»Јp %d viГЄn ngб»Ќc nГ y?
1810	Chi phГ­ cho viб»‡c kбєїt hб»Јp: %d Zen
1811	ChЖ°a Д‘б»§ sб»‘ Zen yГЄu cбє§u
1812	Vбє­t khГґng thГ­ch hб»Јp
1813	BбєЎn muб»‘n giбєЈi nГ©n: %s + %d?
1814	PhГ­ Д‘б»ѓ giбєЈi nГ©n: %d Zen
1815	TГєi Д‘б»“ khГґng Д‘б»§ chб»—
1816	Thб»±c hiб»‡n
1817	CГІn thiбєїu vбє­t liб»‡u cбє§n thiбєїt Д‘б»ѓ tб»• hб»Јp
1818	KhГґng dГ№ng Д‘Ж°б»Јc tГ¬nh trбєЎng nГ y
1819	Ngб»Ќc Д‘ГЈ nГ©n. Sб»‘ lЖ°б»Јng: %d viГЄn %s
1820	Chб»‰ cГі thб»ѓ sб»­ dб»Ґng sau khi giбєЈi nГ©n Ngб»Ќc
1821	ThГ№ng Д‘б»“ cб»§a bбєЎn cГі thб»ѓ chб»©a %d ngб»Ќc
1822	Sau khi chб»Ќn lб»±a, nhбєҐn nГєt GiбєЈi tГЎn.
1823	CбєЈm ЖЎn! Ta Д‘ГЈ tГ¬m lбєЎi Д‘Ж°б»Јc vЕ© khГ­ cбє§n cГі
1824	BбєЎn Д‘ГЈ bГ¬nh an sб»‘ng sГіt trб»џ vб»Ѓ
1825	CбєЈm ЖЎn nhiб»Ѓu vГ¬ Д‘ГЈ giГєp Д‘б»Ў
1826	BбєЎn Д‘ГЈ mбєЎnh mбєЅ rб»“i!
1827	TГґi sбєЅ hб»— trб»Ј cГЎc bбєЎn sб»©c tбєҐn cГґng vГ  khбєЈ nДѓng chб»‘ng Д‘б»Ў.
1828	HГЈy nhбє­n sб»± hб»— trб»Ј Д‘б»ѓ cбєЈi thiб»‡n sб»©c tбєҐn cГґng vГ  khбєЈ nДѓng chб»‘ng Д‘б»Ў
1829	Thб»±c tбєї
1830	BбєЎn Д‘ГЈ nhбє­n Д‘Ж°б»Јc sб»± hб»— trб»Ј
1831	Tinh thб»ѓ Дђб»Џ
1832	Tinh thб»ѓ Xanh
1833	Tinh thб»ѓ Дђen
1834	Hб»Ќp kho bГЎu
1835	[Tinh thб»ѓ Xanh/Tinh thб»ѓ Дђб»Џ/Tinh thб»ѓ Дђen]
1836	CГі thб»ѓ sб»­ dб»Ґng Д‘б»ѓ pha trб»™n hoбє·c nГ©m ra Д‘бєҐt
1837	PhГЎo vб»«a nб»• Д‘ГЈ biбєїn mбєҐt
1838	MГіn quГ  bбєҐt ngб»ќ
1839	Nбєїu nГ©m xuб»‘ng Д‘бєҐt sбєЅ nhбє­n Д‘Ж°б»Јc quГ  tбє·ng
1840	Дђб»“ hб»Ќa
1841	Nбєїu tбє­p hб»Јp Д‘Ж°б»Јc tinh thб»ѓ trong thб»ќi gian event thГ¬ bбєЎn sбєЅ nhбє­n Д‘Ж°б»Јc mГіn quГ  Д‘бє·c biб»‡t
1845	ChГ©n BбєЎc
1850	Aida
1851	PhГЎo ДђГ i SГіi
1852	Kalima
1853	Elbeland
1854	Дђбє§m Lбє§y Chбєїt
1855	Raklion
1856	TЖЎ nhб»‡n Selupan
1860	TДѓng %d%% sб»©c tбєҐn cГґng
1861	HбєҐp thб»Ґ %d%% sГЎt thЖ°ЖЎng
1862	PhбєЈi hoГ n thГ nh nhiб»‡m vб»Ґ mб»›i cГі thб»ѓ sб»­ dб»Ґng
1863	+ TбєҐn cГґng
1864	+ PhГІng thб»§
1865	BбєЎn cГі muб»‘n phб»Ґc hб»“i SГіi Tinh?
1866	+ HoГ ng Kim
1867	TДѓng %d HP
1868	TДѓng %d Mana
1869	TДѓng %d sГЎt thЖ°ЖЎng
1870	TДѓng %d phГ©p thuбє­t
1871	BбєЎch Long Дђiб»‡n
1872	NГі Д‘Ж°б»Јc thiбєїt kбєї rбєҐt Д‘бє·c biб»‡t
1873	Hera (Дђб»™c nhбєҐt)
1874	Lane (Duy nhбєҐt)
1875	MГЎy chб»§ mб»›i
1876	Nu than bao ho cua nhung nguoi co dai thoi ki truoc da tao ra Quy vay kiem. Hera - Nu Hoang cua cac vi than la nguoi quan ly dat dai va mua mang
1877	Vi than co xua duoc biet den voi cai ten than thuoc la Lanekuribo duoc tho phung de chong lai the luc cua KunDun nay da tro thanh truyen thuyet
1878	Locke la nguoi da viet len nhung loi ca tung cac vi anh hung ngay xua cho the he sau nay hoc hoi
1879	May chu kinh nghiem Season IV
1880	Co may chu de tang kinh nghiem Season IV
1881	Local Server
1882	La server noi bo
1883	Dang mac trang bi tren nguoi nhan vat khong the reset
1884	TrбєЎng thГЎi ban Д‘бє§u
1885	NgЖ°б»ќi giГєp Д‘б»Ў ban Д‘бє§u
1886	Nбєїu click vГ o sбєЅ khб»џi tбєЎo lбєЎi trбєЎng thГЎi ban Д‘бє§u
1887	Khi Д‘Дѓng kГЅ cho NPC sбєЅ Д‘Ж°б»Јc tбє·ng cГЎc phбє§n quГ  Д‘a dбєЎng
1888	Trao Д‘б»•i Д‘ГЈ Д‘Ж°б»Јc hoГ n thГ nh
1889	Hiб»‡n tбєЎi Д‘ГЈ Д‘Дѓng kГЅ
1890	Delgado
1891	ДђДѓng kГЅ Д‘б»“ng xu may mбєЇn
1892	HoГЎn Д‘б»•i Д‘б»“ng xu may mбєЇn
1893	X%d CГЎi
1894	ДђДѓng kГЅ
1895	ChГє ГЅ
1896	HoГЎn Д‘б»•i 10 cГЎi
1897	HoГЎn Д‘б»•i 20 cГЎi
1898	HoГЎn Д‘б»•i 30 cГЎi
1899	Thiбєїu vбє­t phбє©m cбє§n thiбєїt Д‘б»ѓ thay thбєї
1900	Mб»‡nh Lб»‡nh
1901	BГ¬nh nЖ°б»›c phГ©p
1902	Vui lГІng lб»±a chб»Ќn
1903	GiбєЈm
1904	Hiб»‡n tбєЎi khГґng thб»ѓ tДѓng hЖЎn %s
1905	DГ№ng cho ChГєa Tб»ѓ
1906	Sб»­ dб»Ґng bГ¬nh nЖ°б»›c phГ©p thбєҐt bбєЎi
1907	(+) %d%% | (-) %d%%
1908	Chб»‰ cГі thб»ѓ sб»­ dб»Ґng khi khГґng mang Д‘б»“
1909	KhГґng Д‘Ж°б»Јc mang vЕ© khГ­, giГЎp trб»Ґ cЕ©ng nhЖ° cГЎc trang sб»©c khГЎc khi dГ№ng nЖ°б»›c phГ©p
1910	Chб»‰ cГі thб»ѓ giбєЈm tб»« 1 ~ 9 Д‘iб»ѓm
1911	Khong the dat diem toi da qua nhieu lan su dung Binh nuoc phep
1912	Khong the giam duoi diem co ban
1915	KhГґng thб»ѓ bб»Џ mГіn Д‘б»“ nГ y
1916	SГіi Tinh
1917	MбєЈnh sб»«ng Д‘Ж°б»Јc tбєЎo tб»« sб»± kбєїt hб»Јp cб»§a MбєЈnh vб»Ў cб»§a ГЃo giГЎp vГ  sб»± bГ o hб»™ cб»§a Nб»Ї thбє§n
1918	Sб»«ng gГЈy Д‘Ж°б»Јc tбєЎo tб»« sб»± kбєїt hб»Јp cб»§a mбєЈnh sб»«ng vГ  Nanh SГіi
1919	Linh hб»“n SГіi Tinh Д‘Ж°б»Јc tбєЎo tб»« sб»± kбєїt hб»Јp cб»§a Sб»«ng gГЈy vГ  mб»™t sб»‘ mГіn Д‘б»“ khГЎc.
1920	Sб»­ dб»Ґng Д‘б»ѓ triб»‡u hб»“i SГіi Tinh
1921	MбєЈnh sб»«ng
1922	Sб»«ng gбє«y
1923	Linh hб»“n SГіi Tinh
1924	TДѓng sб»©c tбєҐn cГґng
1925	HбєҐp thб»Ґ sб»©c tбєҐn cГґng
1926	Nбєїu tбєҐn cГґng thГ nh cГґng thГ¬ trong sб»‘ dб»Ґng cб»Ґ chб»‘ng Д‘б»Ў ghi rГµ Д‘б»‘i tЖ°б»Јng
1927	GiбєЈm 50%% sб»©c bб»Ѓn
1928	Tuyб»‡t ChiГЄu BГЎo Дђiб»‡n (Mana: %d)
1929	CГі thб»ѓ nГўng cбєҐp Д‘б»ѓ tДѓng sб»©c tбєҐn cГґng hoбє·c phГІng thб»§
1930	Thб»ѓ lб»±c yГЄu cбє§u: %d
1931	CбєҐp Д‘б»™ cбє§n thiбєїt
1932	ДђДѓng kГЅ Д‘б»ѓ tГ­ch lЕ©y Д‘б»“ng xu may mбєЇn hoбє·c
1933	sб»­ dб»Ґng Д‘б»“ng xu may mбєЇn Д‘ГЈ sб»џ hб»Їu vГ 
1934	CГі thб»ѓ hoГЎn Д‘б»•i bбє±ng vбє­t phбє©m
1935	Trong thб»ќi gian diб»…n ra sб»± kiб»‡n Д‘б»“ng xu may mбєЇn
1936	sбєЅ cГі nhб»Їng phбє§n quГ  dГ nh tбє·ng bбєЎn nГ o cГі nhiб»Ѓu Дђб»“ng xu nhбєҐt
1937	ThГґng tin chi tiбєїt vui lГІng tham khбєЈo tбєЎi trang chб»§
1938	Дђб»“ng xu may mбєЇn Д‘Ж°б»Јc dГ№ng Д‘б»ѓ hoГЎn Д‘б»•i
1939	Д‘Ж°б»Јc khбєҐu trб»« bбє±ng con sб»‘ tЖ°ЖЎng б»©ng
1940	HoГЎn Д‘б»•i
1948	Nб»Ї TЖ° Tбєї: %d/12
1949	Balgass
1950	Дђб»ѓ bбєЈo vб»‡ TЖ°б»Јng thбє§n SГіi
1951	SбєЅ Д‘бєЈm nhбє­n vai trГІ cб»§a Thбє§y tu?
1952	Cбє§n cГі ThГЎnh nб»Ї Д‘б»ѓ kбєїt giao bб»‡ thб»ќ Thбє§n SГіi
1953	BбєЎn cГі muб»‘n lГ m NgЖ°б»ќi bбєЈo hб»™?
1954	Nбєїu di chuyб»ѓn sбєЅ tб»± Д‘б»™ng hб»§y bб»Џ kбєїt giao bб»‡ thб»ќ.
1955	KhГґng Д‘Гєng Д‘iб»Ѓu kiб»‡n cб»§a ngЖ°б»ќi kбєїt giao bб»‡ thб»ќ.
1956	KhГґng thб»ѓ di chuyб»ѓn hoбє·c tбєҐn cГґng
1957	<Nhiem vu 1: Bao ve Than Soi>
1958	CГЎc ThГЎnh Nб»Ї hГЈy kбєїt giao vб»›i bб»‡ thб»ќ, Д‘б»ѓ xбєЈ thГўn bГ o vб»‡ TЖ°б»Јng Thбє§n SГіi!
1959	Cб»‘ gбєЇng chб»‘ng trбєЈ sб»± tбєҐn cГґng cб»§a Binh Д‘oГ n Balgass
1960	HГЈy cб»‘ bбєЈo vб»‡ cГЎc ThГЎnh Nб»Ї Д‘ang kбєїt giao vб»›i bб»‡ thб»ќ Thбє§n SГіi
1961	< Nhiб»‡m vб»Ґ 2: TiГЄu diб»‡t Binh Д‘oГ n Balgass >
1962	Nбєїu tiГЄu diб»‡t Д‘Ж°б»Јc Balgass thГ¬ cГі thб»ѓ bбєЈo Д‘бєЈm an toГ n cho PhГЎo ДђГ i SГ“i!
1963	TЖ°б»Јng Balgass chб»‰ xuбєҐt hiб»‡n 5 phГєt cuб»‘i cб»§a trбє­n Д‘ГЎnh
1964	HГЈy tiГЄu diб»‡t Balgass trong thб»ќi gian Д‘Гі!
1965	< PhГІng thб»§ thГ nh cГґng >
1966	GiбєЈm 10% mГЎu cб»§a qoГЎi vбє­t trong thб»ќi gian diб»…n ra event
1967	TДѓng 50% khбєЈ nДѓng Д‘iб»Ѓu chбєї tбєҐt cбєЈ cГЎc vГ© vГ o QuбєЈng TrЖ°б»ќng Quб»· vГ  LГўu ДђГ i MГЎu
1968	Tбє·ng 50% khбєЈ nДѓng Д‘iб»Ѓu chбєї tбєҐt cбєЈ cГЎc vГ© vГ o QuбєЈng TrЖ°б»ќng Quб»· vГ  LГўu ДђГ i MГЎu
1969	<Nhiem vu that bai>
1970	XГіa tбєҐt cбєЈ NPC trong PhГЎo ДђГ i SГіi
1972	GiбєЈm 50% tб»‰ lб»‡ rб»›t HГІn ДђГЎ Hб»™ Mб»‡nh б»џ Land of Trials
1973	Class
1974	TГґi Д‘ang cбєЈm nhбє­n Д‘iб»Ѓu gГ¬ Д‘Гі khГґng bГ¬nh thЖ°б»ќng б»џ PhГЎo ДђГ i SГіi.
1975	Sб»©c mбєЎnh cб»§a TЖ°б»Јng SГіi Д‘ang dбє§n yбєїu Д‘i, sб»©c mбєЎnh bГіng tб»‘i Д‘ang bГ o trГ№m PhГЎo ДђГ i SГіi
1976	PhГЎo ДђГ i SГіi cбє§n sб»± giГєp Д‘б»Ў cб»§a bбєЎn. Chб»‰ cГі sб»©c mбєЎnh tбє­p thб»ѓ cб»§a cГЎc bбєЎn mб»›i bбєЈo vб»‡ Д‘Ж°б»Јc mбєЈnh Д‘бєҐt nГ y.
1977	ThГ nh tГ­ch
1980	%s (Thб»ќi gian tГ­ch lЕ©y: %d giГўy)
1981	PhГІng бєҐn
1982	NЖЎi Д‘Гіng quГўn CГґng ThГ nh lГ  trong lГєc phГІng бєҐn
2000	MГЎu quГЎi vбє­t bб»‹ giбєЈm 10%%
2001	KhбєЈ nДѓng Д‘iб»Ѓu chбєї tбєҐt cбєЈ cГЎc vГ© vГ o QuбєЈng TrЖ°б»ќng Quб»· vГ  LГўu ДђГ i MГЎu Д‘Ж°б»Јc Д‘iб»Ѓu chб»‰nh tДѓng 5%
2002	Trong khi tiбєїn hГ nh kбєїt giao thГ¬ khГґng thб»ѓ thб»±c hiб»‡n kбєїt giao khГЎc nб»Їa.
2003	PhГЎ hб»§y bб»‡ thб»ќ, khГґng thб»ѓ kбєїt giao nб»Їa
2004	Thiбєїu khбєЈ nДѓng kбєїt giao
2005	Chб»‰ cбєҐp Д‘б»™ trГЄn 350 mб»›i cГі thб»ѓ kбєїt giao
2006	Sб»‘ lбє§n cГі thб»ѓ kбєїt giao lГ : %d lбє§n
2007	SбєЅ kбєїt giao chб»©?
2008	HГЈy thб»­ lбєЎi sau mб»™t lГєc nб»Їa
2009	Cac NPC o Phao dai Soi da bo di het
2011	QuДѓng ra Д‘бєҐt Д‘б»ѓ tГ¬m quГ  tбє·ng
2012	Hб»™p kбє№o mГ u tГ­a
2013	Hб»™p kбє№o mГ u cam
2014	Hб»™p kбє№o mГ u xanh
2020	BбєЎn cГі muб»‘n nhбє­n mГіn Д‘б»“ khГґng?
2021	Vui lГІng kiб»ѓm tra lбєЎi Д‘iб»Ѓu kiб»‡n
2022	ДђГЈ nhбє­n Д‘Ж°б»Јc item
2023	KhГґng nhбє­n Д‘Ж°б»Јc item. HГЈy thб»­ lбєЎi.
2024	ДђГўy khГґng phбєЈi lГ  1 Event
2025	ДђГўy lГ  sб»± bбєЈo hб»™ thiГЄng liГЄng cб»§a Arkneria...
2026	TГЄn sбєЅ khГґng giбєЈm trong suб»‘t quГЎ trГ¬nh kГ­ch hoбєЎt
2035	BбєЎn Д‘ГЈ chЖЎi Д‘Ж°б»Јc %d giб»ќ.
2036	BбєЎn Д‘ГЈ chЖЎi Д‘Ж°б»Јc %d giб»ќ. HГЈy chГє ГЅ giб»Ї gГ¬n sб»©c khб»Џe .
2037	SD : %d / %d
2038	BГ¬nh SD
2039	MЕ©i tГЄn vГґ tбє­n Д‘ГЈ Д‘Ж°б»Јc kГ­ch hoбєЎt
2040	TГЄn sбєЅ khГґng giбєЈm trong suб»‘t quГЎ trГ¬nh kГ­ch hoбєЎt
2041	Cheer
2042	Dance
2043	SГЎt nhГўn khГґng thб»ѓ vГ o: %s.
2044	KhбєЈ nДѓng tбєҐn cГґng: %d
2045	KhбєЈ nДѓng phГІng thб»§: %d
2046	BбєЎn cГі muб»‘n ngЖ°ng lбєЎi khГґng?
2047	Sб»­ dб»Ґng trong CГґng ThГ nh Chiбєїn
2048	CГі thб»ѓ chб»‰ sб»­ dб»Ґng trong CГґng ThГ nh vб»›i chб»‰ sб»‘ chiбєїn cГґng tГ­ch lЕ©y
2049	CГі thб»ѓ sб»­ dб»Ґng vб»›i cГЎc vбє­t cЖ°б»Ўi
2050	CГі thб»ѓ sб»­ dб»Ґng sau: %d phГєt
2051	Sб»± kiб»‡n Cбє§u Lб»­a Д‘ang diб»…n ra. HГЈy tham gia vГ  Д‘oбєЎt giбєЈi!
2052	BбєЎn Д‘ГЈ nghe vб»Ѓ sб»± kiб»‡n Д‘ГЎ bГіng rб»“i phбєЈi khГґng? SбєЅ cГі 30000 Ngб»Ќc Ж°б»›c nguyб»‡n Д‘ang chб»ќ Д‘Гіn bбєЎn
2053	HГЈy tham gia sб»± kiб»‡n Д‘ГЎ bГіng vГ  mang vб»Ѓ cho Hб»™i nhб»Їng phбє§n thЖ°б»џng giГЎ trб»‹
2054	SГЎt thЖ°ЖЎng phГ©p thuбє­t thбєҐp nhбєҐt tДѓng 20%%
2055	KhГґng cГі hiб»‡u lб»±c trГЄn nhГўn vбє­t khГЎc
2056	Дђang hб»“i phб»Ґc
2060	ДђГЎ TбєЎo HГіa
2061	Tinh Luyб»‡n
2062	Phб»Ґc hб»“i
2063	Tinh chбєї
2064	ДђГЎ nguyГЄn thб»§y
2065	%s
2066	Viб»‡c tinh luyб»‡n...
2067	Sб»­ dб»Ґng ДђГЎ NguyГЄn Thб»§y
2068	Tinh luyб»‡n thГ nh Д‘ГЎ tбєЎo hГіa
2069	(%s), tinh luyб»‡n ДђГЎ NguyГЄn Thб»§y thГ nh vбє­t liб»‡u cбєҐp cao.
2070	Vбє­t liб»‡u nГ y (%s) sбєЅ giГєp item cГі thГЄm tГ­nh nДѓng Д‘бє·c biб»‡t
2071	ДђГЎ nguyГЄn thб»§y cГі thб»ѓ tбєЎo thГ nh ДђГЎ tбєЎo hГіa
2072	%s trong tГ¬nh trбєЎng nguyГЄn thб»§y sбєЅ vГґ dб»Ґng
2073	%s cГі thб»ѓ tбєЎo nГЄn nhб»Їng tГ­nh nДѓng mб»›i cho vЕ© khГ­ vГ  giГЎp trб»Ґ
2074	BбєЎn muб»‘n biбєїt gГ¬ nГ o?
2075	BбєЎn cГі thб»ѓ lГ m %s Item
2076	BбєЎn Д‘ГЈ bб»Џ vГ o nhiб»Ѓu Д‘ГЎ quГЎ
2077	HГЈy bб»Џ item vГ o %s
2078	Item cГі thб»ѓ lГ m %s
2079	(Item cГі khбєЈ nДѓng %s)
2080	%s thГ nh cГґng %s : %d%%
2081	ДђГЎ NguyГЄn Thб»§y
2082	VЕ© khГ­ hoбє·c Д‘б»“ phГІng ngб»±
2083	Item Д‘ГЈ Д‘Ж°б»Јc tДѓng cЖ°б»ќng
2084	chб»‰ %s cб»§a %s
2085	Chб»‰ cГі HГІn Д‘ГЎ cб»§a tбєЎo hГіa mб»›i cГі thб»ѓ gia cЖ°б»ќng
2086	DГўy chuyб»Ѓn, nhбє«n, cГЎnh
2087	Thiбєїu %d Zen
2088	KhГґi phб»Ґc items Д‘ГЈ gia cЖ°б»ќng
2089	KhГґng Д‘Гєng loбєЎi items
2090	KhГґng phбєЈi %s
2091	%s
2092	KhГґng cГі items
2093	Tб»· lб»‡
2094	Cбє§n cГі: %d Zen
2095	QuГЎ trГ¬nh tinh luyб»‡n sбєЅ tДѓng thГЄm sб»©c mбєЎnh
2096	cho ДђГЎ NguyГЄn Thб»§y
2097	KhГґng thб»ѓ tinh luyб»‡n
2098	Cho phГ©p
2099	KhГґng cho phГ©p
2100	TГ­nh nДѓng gia cЖ°б»ќng sбєЅ
2101	MбєҐt Д‘i sau khi hб»“i phб»Ґc
2102	QuГЎ trГ¬nh khГґi phб»Ґc sбєЅ xГіa Д‘i
2103	cГЎc tГ­nh nДѓng Д‘ГЈ gia cЖ°б»ќng
2104	cб»§a vЕ© khГ­
2105	%s Д‘ГЈ thбєҐt bбєЎi...
2106	%s thГ nh cГґng.
2107	HГЈy lбєҐy sбєЈn phбє©m ra
2108	MГіn Д‘б»“ Д‘ГЈ Д‘Ж°б»Јc gia cЖ°б»ќng khГґng thб»ѓ giao dб»‹ch
2109	Tб»‰ lб»‡ tбєҐn cГґng: %d (+%d)
2110	Tб»‰ lб»‡ phГІng thб»§: %d (+%d)
2111	+TГ­nh nДѓng
2112	%s thбєҐt bбєЎi
2113	%s thГ nh cГґng
2114	ДђГЈ Д‘Ж°б»Јc gia cЖ°б»ќng
2115	KhбєЈ nДѓng Combo (BЖ°б»›c 2)
2147	BЖ°б»›c vГ o
2148	Cбє­p nhбє­t
2149	BГўy giб»ќ bбєЎn cГі thб»ѓ Д‘i ThГЎp tinh luyб»‡n
2150	Lб»‘i Д‘i Д‘бєїn ThГЎp tinh luyб»‡n Д‘ГЈ mб»џ
2151	Lб»‘i Д‘i Д‘бєїn ThГЎp tinh luyб»‡n sбєЅ Д‘Гіng vГ o %d giб»ќ nб»Їa
2152	Cuб»™c chiбєїn vб»›i Maya Д‘ang diб»…n ra
2153	%d NgЖ°б»ќi Д‘ang chiбєїn Д‘бєҐu bГЄn trong. BбєЎn khГґng thб»ѓ vГ o ThГЎp tinh luyб»‡n, hб»‡ thб»‘ng phГІng thб»§ Д‘ГЈ Д‘Ж°б»Јc kГ­ch hoбєЎt.
2154	Hiб»‡n tбєЎi cГі %d ngЖ°б»ќi Д‘ang trong trбє­n chiбєїn vб»›i tay trГЎi cб»§a Maya
2155	Hiб»‡n tбєЎi cГі %d ngЖ°б»ќi Д‘ang trong trбє­n chiбєїn vб»›i tay phбєЈi cб»§a Maya
2156	Hiб»‡n tбєЎi cГі %d ngЖ°б»ќi Д‘ang trong trбє­n chiбєїn vб»›i hai tay cб»§a Maya.
2157	Hiб»‡n tбєЎi cГі %d ngЖ°б»ќi Д‘ang trong trбє­n chiбєїn vб»›i Nightmare
2158	ThГґng tin ThГЎp Tinh Luyб»‡n
2159	Lб»±c lЖ°б»Јng cб»§a NightMare Д‘ГЈ xГўm chiбєїm tГІa thГЎp. Lб»‘i vГ o tГІa thГЎp gбє·p trб»џ ngбєЎi, nГЄn lб»‘i vГ o bб»‹ cбєҐm trong: %d phГєt.
2160	ДђГЎnh bбєЎi NightMare, kбє» Д‘ang Д‘iб»Ѓu khiб»ѓn Maya Д‘б»ѓ vГ o ThГЎp tinh luyб»‡n.
2161	Lб»‘i vГ o Д‘ГЈ bб»‹ chбє·n vГ¬ sб»± an toГ n cб»§a Maya, cбє§n cГі Nhбє«n Dб»‹ch Chuyб»ѓn.
2162	CГІn mб»™t Д‘oГ n ngбєЇn nб»Їa lГ  cГі thб»ѓ gбє·p Maya.
2163	Cбє§n nhiб»Ѓu ngЖ°б»ќi Д‘б»ѓ cГі thб»ѓ mб»џ Д‘Ж°б»Јc ThГЎp tinh luyб»‡n.
2164	BГўy giб»ќ bбєЎn cГі thб»ѓ vГ o
2165	NightMare Д‘ГЈ mбєҐt quyб»Ѓn kiб»ѓm soГЎt tay trГЎi cб»§a Maya, sб»‘ ngЖ°б»ќi cГІn sб»‘ng sГіt hiб»‡n tбєЎi lГ : %d.
2166	NightMare Д‘ГЈ mбєҐt quyб»Ѓn kiб»ѓm soГЎt tay phбєЈi cб»§a Maya, sб»‘ ngЖ°б»ќi cГІn sб»‘ng sГіt hiб»‡n tбєЎi lГ : %d.
